1,1,0,[1.0, 1.0, 1.0, 1.0]
11,3,13,[1.0, 1.0, 1.0, 1.0]
11,3,14,[1.0, 1.0, 1.0, 1.0]
11,3,15,[0.99, 1.0, 1.0, 1.0]
11,3,16,[1.0, 1.0, 1.0, 1.0]
11,3,17,[1.0, 1.0, 1.0]
11,3,18,[1.01, 1.0, 1.0, 1.0]
11,3,19,[1.0, 1.0, 1.0, 1.0]
11,3,20,[1.0, 1.0, 1.0, 1.0]
11,3,21,[1.0, 1.0, 1.0, 1.0]
11,3,22,[1.0, 1.0, 1.0, 1.0]
11,3,23,[1.0, 1.0, 1.0, 1.0]
11,3,24,[1.0, 1.0, 1.0, 1.0]
11,3,25,[1.0, 1.0, 1.0, 1.0]
11,3,26,[1.0, 1.0, 1.0, 1.0]
11,3,27,[1.0, 1.0, 1.0]
11,3,28,[1.0, 1.0, 1.0]
11,3,29,[1.0, 1.0, 1.0, 1.0]
11,3,30,[1.0, 1.0, 1.0, 1.0]
11,3,31,[1.0, 1.0, 1.0, 1.0]
11,3,32,[1.0, 1.0, 1.0, 1.0]
11,3,33,[1.0, 1.0, 1.0, 1.0]
11,3,34,[1.0, 1.0, 1.0, 1.0]
11,3,35,[1.0, 1.0, 1.0, 1.0]
11,3,36,[1.0, 1.0, 1.0]
11,3,37,[1.0, 1.0, 1.0]
11,3,38,[1.0, 1.0, 1.0]
11,3,39,[1.0, 1.0, 1.0, 1.0]
11,3,40,[1.0, 1.0, 1.0, 1.0]
11,3,41,[1.0, 1.0, 1.0, 1.0]
11,3,42,[1.0, 1.0, 1.0, 1.0]
11,3,43,[1.0, 1.0, 1.0, 1.0]
11,3,44,[1.0, 1.0, 1.0, 1.0]
11,3,45,[1.0, 1.0, 1.0, 1.0]
11,3,46,[1.0, 1.0, 1.0, 1.0]
11,3,47,[1.0, 1.0, 1.0]
11,3,48,[1.0, 1.0, 1.0]
11,3,49,[1.0, 1.0, 1.0]
11,3,50,[1.0, 1.0, 1.0, 1.0]
11,3,51,[1.0, 1.0, 1.0, 1.0]
11,3,52,[1.0, 1.0, 1.0, 1.0]
11,3,53,[1.0, 1.0, 1.0, 1.0]
11,3,54,[1.0, 1.0, 1.0, 1.0]
11,3,55,[1.0, 1.0, 1.0, 1.0]
11,3,56,[1.0, 1.0, 1.0, 1.0]
11,3,57,[1.0, 1.0, 1.0, 1.0]
11,3,58,[1.0, 1.0, 1.0, 1.0]
11,3,59,[1.0, 1.0, 1.0, 1.0]
11,3,60,[1.0, 1.0, 1.0, 1.0]
11,3,61,[1.0, 1.0, 1.0, 1.0]
11,3,62,[1.0, 1.0, 1.0, 1.0]
11,3,63,[1.0, 1.0, 1.0, 1.0]
11,3,64,[1.0, 1.0, 1.0, 1.0]
11,3,65,[1.0, 1.0, 1.0, 1.0]
11,3,66,[1.0, 1.0, 1.0, 1.0]
11,3,67,[1.0, 1.0, 1.0]
11,3,68,[1.0, 1.0, 1.0, 1.0]
11,3,69,[1.0, 1.0, 1.0, 1.0]
11,3,70,[1.0, 1.0, 1.0, 1.0]
11,3,71,[1.0, 1.0, 1.0, 1.0]
11,3,72,[1.0, 1.0, 1.0, 1.0]
11,3,73,[1.0, 1.0, 1.0, 1.0]
11,3,74,[1.0, 1.0, 1.0, 1.0]
11,3,75,[1.0, 1.0, 1.0, 1.0]
11,3,76,[1.0, 1.0, 1.0, 1.0]
11,3,77,[0.99, 1.0, 1.0, 1.0]
11,3,78,[1.0, 1.0, 1.0, 1.0]
11,3,79,[1.0, 1.0, 1.0, 1.0]
11,3,80,[1.0, 1.0, 1.0, 1.0]
11,3,81,[1.01, 1.0, 1.0, 1.0]
11,3,82,[1.0, 1.0, 1.0]
11,3,83,[1.0, 1.0, 1.0, 1.0]
11,3,84,[1.0, 1.0, 1.0]
11,3,85,[1.0, 1.0, 1.0, 1.0]
11,3,86,[1.0, 1.0, 1.0, 1.0]
11,3,87,[1.0, 0.99, 0.99, 1.0]
11,4,0,[1.0, 1.0, 1.0, 1.0]
11,4,1,[1.0, 1.0, 1.0, 1.0]
11,4,2,[1.0, 1.0, 1.0, 1.0]
11,4,3,[1.0, 1.0, 1.0, 1.0]
11,4,4,[1.0, 1.0, 1.0, 1.0]
11,4,5,[1.0, 1.0, 1.0, 1.0]
11,4,6,[1.0, 1.0, 1.0]
11,4,7,[1.0, 1.0, 1.0]
11,4,8,[1.0, 1.0, 1.0, 1.0]
11,4,9,[1.0, 1.0, 1.0, 1.0]
11,4,10,[1.0, 1.0, 1.0, 1.0]
11,4,11,[1.0, 1.0, 1.0, 1.0]
11,4,12,[1.0, 1.0, 1.0, 1.0]
11,4,13,[1.0, 1.0, 1.0, 1.0]
11,4,14,[1.0, 1.0, 1.0, 1.0]
11,4,15,[1.0, 1.0, 1.0]
11,4,16,[1.0, 1.0, 1.0]
11,4,17,[1.0, 1.0, 1.0]
11,4,18,[1.0, 1.0, 1.0, 1.0]
11,4,19,[1.0, 1.0, 1.0, 1.0]
11,4,20,[1.0, 1.0, 1.0, 1.0]
11,4,21,[1.0, 1.0, 1.0, 1.0]
11,4,22,[1.0, 1.0, 1.0, 1.0]
11,4,23,[1.0, 1.0, 1.0, 1.0]
11,4,24,[1.0, 1.0, 1.0]
11,4,25,[1.0, 1.0, 1.0]
11,4,26,[1.0, 1.0, 1.0, 1.0]
11,4,27,[1.0, 1.0, 1.0, 1.0]
11,4,28,[1.0, 1.0, 1.0, 1.0]
11,4,29,[1.0, 1.0, 1.0, 1.0]
11,4,30,[1.0, 1.0, 1.0, 1.0]
11,4,31,[1.0, 1.0, 1.0, 1.0]
11,4,32,[1.0, 1.0, 1.0]
11,4,33,[1.0, 1.0, 1.0]
11,4,34,[1.0, 1.0, 1.0]
11,4,35,[1.0, 1.0, 1.0]
11,4,36,[1.0, 1.0, 1.0, 1.0]
11,4,37,[1.0, 1.0, 1.0, 1.0]
11,4,38,[1.0, 1.0, 1.0, 1.0]
11,4,39,[1.0, 1.0, 1.0, 1.0]
11,4,40,[1.0, 1.0, 1.0, 1.0]
11,4,41,[1.0, 1.0, 1.0, 1.0]
11,4,42,[1.0, 1.0, 1.0, 1.0]
11,4,43,[1.0, 1.0, 1.0, 1.0]
11,4,44,[1.0, 1.0, 1.0]
11,4,45,[1.0, 1.0, 1.0, 1.0]
11,4,46,[1.0, 1.0, 1.0, 1.0]
11,4,47,[1.0, 1.0, 1.0, 1.0]
11,4,48,[1.0, 1.0, 1.0, 1.0]
11,4,49,[1.0, 1.0, 1.0, 1.0]
11,4,50,[1.0, 1.0, 1.0, 1.0]
11,4,51,[1.0, 1.0, 1.0, 1.0]
11,4,52,[1.0, 1.0, 1.0, 1.0]
11,4,53,[1.0, 1.0, 1.0]
11,4,54,[1.0, 1.0, 1.0]
11,4,55,[1.0, 1.0, 1.0, 1.0]
11,4,56,[1.0, 1.0, 1.0, 1.0]
11,4,57,[1.0, 1.0, 1.0, 1.0]
11,4,58,[1.0, 1.0, 1.0, 1.0]
11,4,59,[1.0, 1.0, 1.0, 1.0]
11,4,60,[1.0, 1.0, 1.0, 1.0]
11,4,61,[1.0, 1.0, 1.0, 1.0]
11,4,62,[1.0, 1.0, 1.0, 1.0]
11,4,63,[1.0, 1.0, 1.0]
11,4,64,[1.0, 1.0, 1.0]
11,4,65,[1.0, 1.0, 1.0, 1.0]
11,4,66,[1.0, 1.0, 1.0, 1.0]
11,4,67,[1.0, 1.0, 1.0, 1.0]
11,4,68,[1.0, 1.0, 1.0, 1.0]
11,4,69,[1.0, 1.0, 1.0, 1.0]
11,4,70,[1.0, 1.0, 1.0, 1.0]
11,4,71,[1.0, 1.0, 1.0, 1.0]
11,4,72,[1.0, 1.0, 1.0, 1.0]
11,4,73,[1.0, 1.0, 1.0]
11,4,74,[1.0, 1.0, 1.0]
11,4,75,[1.0, 1.0, 1.0, 1.0]
11,4,76,[1.0, 1.0, 1.0, 1.0]
11,4,77,[1.0, 1.0, 1.0, 1.0]
11,4,78,[1.0, 1.0, 1.0, 1.0]
11,4,79,[1.0, 1.0, 1.0, 1.0]
11,4,80,[1.0, 1.0, 1.0, 1.0]
11,4,81,[1.0, 1.0, 1.0]
11,4,82,[1.0, 1.0, 1.0]
11,4,83,[1.0, 1.0, 1.0, 1.0]
11,4,84,[1.0, 1.0, 1.0, 1.0]
11,4,85,[1.0, 1.0, 1.0, 1.0]
11,4,86,[1.0, 1.0, 1.0, 1.0]
11,4,87,[1.0, 1.0, 1.0, 1.0]
11,5,0,[1.0, 1.0, 1.0, 1.0]
11,5,1,[1.0, 1.0, 1.0, 1.0]
11,5,2,[1.0, 1.0, 1.0, 1.0]
11,5,3,[1.0, 1.0, 1.0]
11,5,4,[1.0, 1.0, 1.0]
11,5,5,[1.0, 1.0, 1.0, 1.0]
11,5,6,[1.0, 1.0, 1.0, 1.0]
11,5,7,[1.0, 1.0, 1.0, 1.0]
11,5,8,[1.0, 1.0, 1.0, 1.0]
11,5,9,[1.0, 1.0, 1.0, 1.0]
11,5,10,[1.0, 1.0, 1.0, 1.0]
11,5,11,[1.0, 1.0, 1.0, 1.0]
11,5,12,[1.0, 1.0, 1.0, 1.0]
11,5,13,[1.0, 1.0, 1.0, 1.0]
11,5,14,[1.0, 1.0, 1.0]
11,5,15,[1.0, 1.0, 1.0]
11,5,16,[1.0, 1.0, 1.0, 1.0]
11,5,17,[1.0, 1.0, 1.0, 1.0]
11,5,18,[1.0, 1.0, 1.0, 1.0]
11,5,19,[1.0, 1.0, 1.0, 1.0]
11,5,20,[1.0, 1.0, 1.0, 1.0]
11,5,21,[1.0, 1.0, 1.0, 1.0]
11,5,22,[1.0, 1.0, 1.0, 1.0]
11,5,23,[1.0, 1.0, 1.0]
11,5,24,[1.0, 1.0, 1.0, 1.0]
11,5,25,[1.0, 1.0, 1.0, 1.0]
11,5,26,[1.01, 1.0, 1.0, 1.0]
11,5,27,[1.0, 1.0, 1.0, 1.0]
11,5,28,[1.0, 1.0, 1.0, 1.0]
11,5,29,[1.0, 1.0, 1.0, 1.0]
11,5,30,[1.01, 1.0, 1.0, 1.0]
11,5,31,[1.0, 1.0, 1.0, 1.0]
11,5,32,[1.0, 1.0, 1.0, 1.0]
11,5,33,[1.0, 1.0, 1.0]
11,5,34,[1.0, 1.0, 1.0]
11,5,35,[1.0, 1.0, 1.0]
11,5,36,[1.0, 1.0, 1.0, 1.0]
11,5,37,[1.0, 1.0, 1.0, 1.0]
11,5,38,[1.0, 1.0, 1.0, 1.0]
11,5,39,[1.0, 1.0, 1.0, 1.0]
11,5,40,[1.0, 1.0, 1.0, 1.0]
11,5,41,[1.0, 1.0, 1.0, 1.0]
11,5,42,[1.0, 1.0, 1.0, 1.0]
11,5,43,[1.0, 1.0, 1.0]
11,5,44,[1.0, 1.0, 1.0, 1.0]
11,5,45,[1.0, 1.0, 1.0, 1.0]
11,5,46,[1.0, 1.0, 1.0, 1.0]
11,5,47,[1.0, 1.0, 1.0, 1.0]
11,5,48,[1.0, 1.0, 1.0, 1.0]
11,5,49,[1.0, 1.0, 1.0, 1.0]
11,5,50,[1.0, 1.0, 1.0, 1.0]
11,5,51,[1.0, 1.0, 1.0, 1.0]
11,5,52,[1.0, 1.0, 1.0, 1.0]
11,5,53,[1.0, 1.0, 1.0]
11,5,54,[1.0, 1.0, 1.0]
11,5,55,[1.0, 1.0, 1.0, 1.0]
11,5,56,[1.0, 1.0, 1.0, 1.0]
11,5,57,[1.0, 1.0, 1.0, 1.0]
11,5,58,[1.01, 1.0, 1.0, 1.0]
11,5,59,[1.0, 1.0, 1.0, 1.0]
11,5,60,[1.0, 1.0, 1.0, 1.0]
11,5,61,[1.0, 1.0, 1.0, 1.0]
11,5,62,[1.0, 1.0, 1.0]
11,5,63,[1.0, 1.0, 1.0]
11,5,64,[1.0, 1.0, 1.0, 1.0]
11,5,65,[1.01, 1.0, 1.0, 1.0]
11,5,66,[1.0, 1.0, 1.0, 1.0]
11,5,67,[1.0, 1.0, 1.0, 1.0]
11,5,68,[1.0, 1.0, 1.0, 1.0]
11,5,69,[0.98, 0.99, 0.99, 0.99]
11,5,70,[1.0, 1.0, 1.0, 1.0]
11,5,71,[1.0, 1.0, 1.0, 1.0]
11,5,72,[1.0, 1.0, 1.0, 1.0]
11,5,73,[1.0, 1.0, 1.0]
11,5,74,[1.0, 1.0, 1.0, 1.0]
11,5,75,[1.0, 1.0, 1.0, 1.0]
11,5,76,[1.0, 1.0, 1.0, 1.0]
11,5,77,[1.0, 1.0, 1.0, 1.0]
11,5,78,[1.0, 1.0, 1.0, 1.0]
11,5,79,[1.0, 1.0, 1.0, 1.0]
11,5,80,[1.0, 1.0, 1.0, 1.0]
11,5,81,[1.0, 1.0, 1.0]
11,5,82,[1.01, 1.01, 1.0, 1.0]
11,5,83,[1.0, 1.0, 1.0, 1.0]
11,5,84,[0.99, 1.0, 1.0, 1.0]
11,5,85,[1.0, 1.0, 1.0, 1.0]
11,5,86,[1.0, 1.0, 1.0, 1.0]
11,5,87,[1.0, 1.0, 1.0, 1.0]
11,6,0,[1.0, 1.0, 1.0, 1.0]
11,6,1,[1.0, 1.0, 1.0, 1.0]
11,6,2,[1.0, 1.0, 1.0, 1.0]
11,6,3,[1.0, 1.0, 1.0, 1.0]
11,6,4,[1.0, 1.0, 1.0, 1.0]
11,6,5,[1.0, 1.0, 1.0, 1.0]
11,6,6,[1.0, 1.0, 1.0, 1.0]
11,6,7,[1.0, 1.0, 1.0, 1.0]
11,6,8,[1.0, 1.0, 1.0, 1.0]
11,6,9,[1.0, 1.0, 1.0]
11,6,10,[1.0, 1.0, 1.0]
11,6,11,[1.0, 1.0, 1.0, 1.0]
11,6,12,[1.0, 1.0, 1.0, 1.0]
11,6,13,[1.0, 1.0, 1.0, 1.0]
11,6,14,[1.0, 1.0, 1.0, 1.0]
11,6,15,[1.0, 1.0, 1.0, 1.0]
11,6,16,[1.0, 1.0, 1.0, 1.0]
11,6,17,[1.0, 1.0, 1.0, 1.0]
11,6,18,[1.0, 1.0, 1.0, 1.0]
11,6,19,[1.0, 1.0, 1.0, 1.0]
11,6,20,[1.0, 1.0, 1.0]
11,6,21,[1.0, 1.0, 1.0, 1.0]
11,6,22,[1.0, 1.0, 1.0, 1.0]
11,6,23,[1.0, 1.0, 1.0, 1.0]
11,6,24,[1.0, 1.0, 1.0, 1.0]
11,6,25,[1.0, 1.0, 1.0, 1.0]
11,6,26,[1.0, 1.0, 1.0, 1.0]
11,6,27,[1.0, 1.0, 1.0, 1.0]
11,6,28,[1.0, 1.0, 1.0]
11,6,29,[1.0, 1.0, 1.0]
11,6,30,[1.0, 1.0, 1.0]
11,6,31,[1.0, 1.0, 1.0, 1.0]
11,6,32,[1.0, 1.0, 1.0, 1.0]
11,6,33,[1.0, 1.0, 1.0, 1.0]
11,6,34,[1.0, 1.0, 1.0, 1.0]
11,6,35,[1.0, 1.0, 1.0, 1.0]
11,6,36,[1.0, 1.0, 1.0, 1.0]
11,6,37,[1.0, 1.0, 1.0, 1.0]
11,6,38,[1.0, 1.0, 1.0]
11,6,39,[1.0, 1.0, 1.0]
11,6,40,[1.0, 1.0, 1.0, 1.0]
11,6,41,[1.0, 1.0, 1.0, 1.0]
11,6,42,[1.0, 1.0, 1.0, 1.0]
11,6,43,[1.0, 1.0, 1.0, 1.0]
11,6,44,[1.0, 1.0, 1.0, 1.0]
11,6,45,[1.0, 1.0, 1.0, 1.0]
11,6,46,[1.0, 1.0, 1.0, 1.0]
11,6,47,[1.01, 1.0, 1.0]
11,6,48,[1.01, 1.01, 1.01]
11,6,49,[1.01, 1.0, 1.0]
11,6,50,[1.0, 1.0, 1.0]
11,6,51,[1.0, 1.0, 1.0]
11,6,52,[1.0, 1.0, 1.0]
11,6,53,[1.0, 1.0, 1.0, 1.0]
11,6,54,[1.0, 1.0, 1.0, 1.0]
11,6,55,[1.0, 1.0, 1.0, 1.0]
11,6,56,[1.0, 1.0, 1.0, 1.0]
11,6,57,[1.0, 1.0, 1.0, 1.0]
11,6,58,[1.0, 1.0, 1.0, 1.0]
11,6,59,[1.0, 1.0, 1.0, 1.0]
11,6,60,[1.01, 1.0, 1.0]
11,6,61,[1.01, 1.0, 1.0]
11,6,62,[1.0, 1.0, 1.0, 1.0]
11,6,63,[1.0, 1.0, 1.0]
11,6,64,[1.0, 1.0, 1.0, 1.0]
11,6,65,[1.0, 1.0, 1.0, 1.0]
11,6,66,[1.0, 1.0, 1.0, 1.0]
11,6,67,[1.01, 1.0, 1.0, 1.0]
11,6,68,[1.01, 1.0, 1.0, 1.0]
11,6,69,[1.0, 1.01, 1.0, 1.0]
11,6,70,[1.0, 1.0, 1.0]
11,6,71,[1.01, 1.0, 1.0]
11,6,72,[1.0, 1.0, 1.0, 1.0]
11,6,73,[1.0, 1.0, 1.0, 1.0]
11,6,74,[1.0, 1.0, 1.0, 1.0]
11,6,75,[1.0, 1.0, 1.0, 1.0]
11,6,76,[1.0, 1.0, 1.0, 1.0]
11,6,77,[1.0, 1.0, 1.0, 1.0]
11,6,78,[1.0, 1.0, 1.0, 1.0]
11,6,79,[1.0, 1.0, 1.0, 1.0]
11,6,80,[1.01, 1.01, 1.01, 1.0]
11,6,81,[0.99, 1.0, 1.0]
11,6,82,[1.0, 1.0, 1.0, 1.0]
11,6,83,[1.0, 1.0, 1.0]
11,6,84,[1.0, 1.0, 1.0, 1.0]
11,6,85,[1.0, 1.0, 1.0, 1.0]
11,6,86,[1.0, 1.0, 1.0, 1.0]
11,6,87,[1.01, 1.0, 1.0, 1.0]
11,7,0,[1.0, 1.0, 1.0, 1.0]
11,7,1,[1.0, 1.0, 1.0]
11,7,2,[1.0, 1.0, 1.0, 1.0]
11,7,3,[1.0, 1.0, 1.0, 1.0]
11,7,4,[1.0, 1.0, 1.0, 1.0]
11,7,5,[1.0, 1.0, 1.0, 1.0]
11,7,6,[1.0, 1.0, 1.0, 1.0]
11,7,7,[1.0, 1.0, 1.0, 1.0]
11,7,8,[1.0, 1.0, 1.0, 1.0]
11,7,9,[1.0, 1.0, 1.0, 1.0]
11,7,10,[1.0, 1.0, 1.0]
11,7,11,[1.0, 1.0, 1.0]
11,7,12,[1.01, 1.0, 1.0, 1.0]
11,7,13,[1.0, 1.0, 1.0, 1.0]
11,7,14,[1.0, 1.0, 1.0, 1.0]
11,7,15,[1.0, 1.0, 1.0, 1.0]
11,7,16,[1.0, 1.0, 1.0, 1.0]
11,7,17,[1.0, 1.0, 1.0, 1.0]
11,7,18,[1.0, 1.0, 1.0, 1.0]
11,7,19,[1.0, 1.0, 1.0, 1.0]
11,7,20,[1.0, 1.0, 1.0, 1.0]
11,7,21,[1.0, 1.0, 1.0]
11,7,22,[1.0, 1.0, 1.0]
11,7,23,[1.0, 1.0, 1.0]
11,7,24,[1.0, 1.0, 1.0, 1.0]
11,7,25,[1.0, 1.0, 1.0, 1.0]
11,7,26,[1.0, 1.0, 1.0, 1.0]
11,7,27,[1.0, 1.0, 1.0, 1.0]
11,7,28,[1.0, 1.0, 1.0, 1.0]
11,7,29,[1.0, 1.0, 1.0, 1.0]
11,7,30,[1.0, 1.0, 1.0, 1.0]
11,7,31,[1.0, 1.0, 1.0, 1.0]
11,7,32,[1.0, 1.0, 1.0, 1.0]
11,7,33,[1.0, 1.0, 1.0]
11,7,34,[1.0, 1.0, 1.0]
11,7,35,[1.0, 1.0, 1.0]
11,7,36,[1.0, 1.0, 1.0, 1.0]
11,7,37,[1.0, 1.0, 1.0, 1.0]
11,7,38,[1.0, 1.0, 1.0, 1.0]
11,7,39,[1.0, 1.0, 1.0, 1.0]
11,7,40,[1.0, 1.0, 1.0, 1.0]
11,7,41,[1.0, 1.0, 1.0, 1.0]
11,7,42,[1.0, 1.0, 1.0, 1.0]
11,7,43,[1.0, 1.0, 1.0, 1.0]
11,7,44,[1.0, 1.0, 1.0, 1.0]
11,7,45,[1.0, 1.0, 1.0, 1.0]
11,7,46,[1.0, 1.0, 1.0]
11,7,47,[1.0, 1.0, 1.0, 1.0]
11,7,48,[1.0, 1.0, 1.0, 1.0]
11,7,49,[1.0, 1.0, 1.0, 1.0]
11,7,50,[1.0, 1.0, 1.0, 1.0]
11,7,51,[1.0, 1.0, 1.0, 1.0]
11,7,52,[1.0, 1.0, 1.0, 1.0]
11,7,53,[1.01, 1.0, 1.0, 1.0]
11,7,54,[1.0, 1.0, 1.0]
11,7,55,[0.99, 1.0, 1.0]
11,7,56,[1.0, 1.0, 1.0, 1.0]
11,7,57,[1.0, 1.0, 1.0, 1.0]
11,7,58,[1.0, 1.0, 1.0, 1.0]
11,7,59,[1.0, 1.0, 1.0, 1.0]
11,7,60,[1.0, 1.0, 1.0, 1.0]
11,7,61,[1.0, 1.0, 1.0, 1.0]
11,7,62,[1.0, 1.0, 1.0, 1.0]
11,7,63,[1.0, 1.0, 1.0, 1.0]
11,7,64,[1.0, 1.0, 1.0]
11,7,65,[0.99, 1.0, 1.0]
11,7,66,[1.0, 1.0, 1.0, 1.0]
11,7,67,[1.01, 1.01, 1.01, 1.0]
11,7,68,[1.01, 1.0, 1.0, 1.0]
11,7,69,[1.0, 1.0, 1.0, 1.0]
11,7,70,[1.0, 1.0, 1.0, 1.0]
11,7,71,[1.0, 1.0, 1.0, 1.0]
11,7,72,[1.0, 1.0, 1.0, 1.0]
11,7,73,[1.0, 1.0, 1.0, 1.0]
11,7,74,[1.0, 1.0, 1.0]
11,7,75,[0.99, 1.0, 1.0]
11,7,76,[1.0, 1.0, 1.0, 1.0]
11,7,77,[1.0, 1.0, 1.0, 1.0]
11,7,78,[1.0, 1.0, 1.0, 1.0]
11,7,79,[0.99, 1.0, 1.0, 1.0]
11,7,80,[1.0, 1.0, 1.0, 1.0]
11,7,81,[1.0, 1.0, 1.0, 1.0]
11,7,82,[0.99, 1.0, 1.0, 1.0]
11,7,83,[1.0, 1.0, 1.0, 1.0]
11,7,84,[1.0, 1.0, 1.0]
11,7,85,[1.0, 1.0, 1.0, 1.0]
11,7,86,[0.99, 1.0, 1.0, 1.0]
11,7,87,[1.0, 0.99, 1.0, 1.0]
11,8,0,[0.99, 1.0, 1.0]
11,8,1,[1.01, 1.0, 1.0, 1.0]
11,8,2,[0.99, 0.99, 0.99, 1.0]
11,8,3,[1.0, 1.0, 1.0, 1.0]
11,8,4,[1.0, 1.0, 1.0, 1.0]
11,8,5,[1.0, 1.0, 1.0, 1.0]
11,8,6,[1.0, 1.0, 1.0, 1.0]
11,8,7,[1.0, 1.0, 1.0, 1.0]
11,8,8,[1.0, 1.0, 1.0, 1.0]
11,8,9,[1.0, 1.0, 1.0]
11,8,10,[0.99, 1.0, 1.0]
11,8,11,[1.0, 1.0, 1.0]
11,8,12,[1.0, 1.0, 1.0, 1.0]
11,8,13,[1.01, 1.0, 1.0, 1.0]
11,8,14,[1.0, 1.0, 1.0, 1.0]
11,8,15,[1.0, 1.0, 1.0, 1.0]
11,8,16,[1.0, 1.0, 1.0, 1.0]
11,8,17,[1.0, 1.0, 1.0, 1.0]
11,8,18,[1.0, 1.0, 1.0]
11,8,19,[1.0, 1.0, 1.0, 1.0]
11,8,20,[1.0, 1.0, 1.0, 1.0]
11,8,21,[1.0, 1.0, 1.0, 1.0]
11,8,22,[1.0, 1.0, 1.0, 1.0]
11,8,23,[1.0, 1.0, 1.0, 1.0]
11,8,24,[1.0, 1.0, 1.0, 1.0]
11,8,25,[1.0, 1.0, 1.0, 1.0]
11,8,26,[1.0, 1.0, 1.0, 1.0]
11,8,27,[1.0, 1.0, 1.0]
11,8,28,[1.0, 1.0, 1.0]
11,8,29,[1.0, 1.0, 1.0, 1.0]
11,8,30,[1.0, 1.0, 1.0, 1.0]
11,8,31,[1.01, 1.0, 1.0, 1.0]
11,8,32,[1.0, 1.0, 1.0, 1.0]
11,8,33,[1.0, 1.0, 1.0, 1.0]
11,8,34,[1.0, 1.0, 1.0, 1.0]
11,8,35,[1.0, 1.0, 1.0, 1.0]
11,8,36,[1.0, 1.0, 1.0, 1.0]
11,8,37,[1.0, 1.0, 1.0, 1.0]
11,8,38,[1.0, 1.0, 1.0]
11,8,39,[1.0, 1.0, 1.0]
11,8,40,[0.99, 1.0, 1.0]
11,8,41,[1.0, 1.0, 1.0, 1.0]
11,8,42,[1.0, 1.0, 1.0, 1.0]
11,8,43,[1.0, 1.0, 1.0, 1.0]
11,8,44,[1.0, 1.0, 1.0, 1.0]
11,8,45,[1.0, 1.0, 1.0, 1.0]
11,8,46,[1.0, 1.0, 1.0, 1.0]
11,8,47,[1.0, 1.0, 1.0]
11,8,48,[1.0, 1.0, 1.0]
11,8,49,[1.0, 1.0, 1.0, 1.0]
11,8,50,[1.0, 1.0, 1.0, 1.0]
11,8,51,[1.0, 1.0, 1.0, 1.0]
11,8,52,[1.0, 1.0, 1.0, 1.0]
11,8,53,[1.0, 1.0, 1.0, 1.0]
11,8,54,[1.0, 1.0, 1.0, 1.0]
11,8,55,[1.0, 1.0, 1.0, 1.0]
11,8,56,[1.0, 1.0, 1.0, 1.0]
11,8,57,[1.0, 1.0, 1.0]
11,8,58,[1.0, 1.0, 1.0]
11,8,59,[1.0, 1.0, 1.0, 1.0]
11,8,60,[1.0, 1.0, 1.0, 1.0]
11,8,61,[1.0, 1.0, 1.0, 1.0]
11,8,62,[1.0, 1.0, 1.0, 1.0]
11,8,63,[1.0, 1.0, 1.0, 1.0]
11,8,64,[1.0, 1.0, 1.0, 1.0]
11,8,65,[1.0, 1.0, 1.0, 1.0]
11,8,66,[1.0, 1.0, 1.0, 1.0]
11,8,67,[1.0, 1.0, 1.0]
11,8,68,[1.0, 1.0, 1.0]
11,8,69,[1.0, 1.0, 1.0, 1.0]
11,8,70,[1.0, 1.0, 1.0, 1.0]
11,8,71,[1.01, 1.0, 1.0, 1.0]
11,8,72,[1.0, 1.0, 1.0, 1.0]
11,8,73,[1.0, 1.0, 1.0, 1.0]
11,8,74,[1.0, 1.0, 1.0, 1.0]
11,8,75,[1.0, 1.0, 1.0, 1.0]
11,8,76,[1.0, 1.0, 1.0]
11,8,77,[0.98, 1.0, 1.0, 1.0]
11,8,78,[1.0, 1.0, 1.0, 1.0]
11,8,79,[1.0, 1.0, 1.0, 1.0]
11,8,80,[0.99, 0.99, 1.0, 1.0]
11,8,81,[1.0, 1.0, 1.0, 1.0]
11,8,82,[1.01, 1.01, 1.0, 1.0]
11,8,83,[1.01, 1.01, 1.01, 1.0]
11,8,84,[1.0, 1.0, 1.0, 1.0]
11,8,85,[1.01, 1.01, 1.0, 1.0]
11,8,86,[1.0, 1.0, 1.0]
11,8,87,[1.0, 1.0, 1.0, 1.0]
11,9,0,[1.0, 1.0, 1.0, 1.0]
11,9,1,[1.0, 1.0, 1.0, 1.0]
11,9,2,[0.99, 1.0, 1.0, 1.0]
11,9,3,[1.0, 1.0, 1.0, 1.0]
11,9,4,[1.0, 1.0, 1.0]
11,9,5,[1.0, 1.0, 1.0]
11,9,6,[1.0, 1.0, 1.0, 1.0]
11,9,7,[1.0, 1.0, 1.0, 1.0]
11,9,8,[0.99, 1.0, 1.0, 1.0]
11,9,9,[0.99, 1.0, 1.0, 1.0]
11,9,10,[1.0, 1.0, 1.0, 1.0]
11,9,11,[1.0, 1.0, 1.0, 1.0]
11,9,12,[1.0, 1.0, 1.0, 1.0]
11,9,13,[1.0, 1.0, 1.0]
11,9,14,[1.0, 1.0, 1.0, 1.0]
11,9,15,[1.0, 1.0, 1.0, 1.0]
11,9,16,[1.0, 1.0, 1.0, 1.0]
11,9,17,[0.99, 1.0, 1.0, 1.0]
11,9,18,[1.0, 1.0, 1.0, 1.0]
11,9,19,[1.0, 1.0, 1.0, 1.0]
11,9,20,[1.0, 1.0, 1.0]
11,9,21,[1.0, 1.0, 1.0, 1.0]
